ID,X,Y
0,537924.0769230769,632486.1794871795
1,538676.5882352941,632168.3529411765
2,538435.4883720931,632506.976744186
3,538267.0476190476,632431.5873015873
4,538006.3636363636,632335.4545454546
5,538169.3333333334,632178.2222222222
6,538003.32,632377.6
7,537996.4,632249.2
8,538002.0,632419.3846153846
9,538245.2727272727,632171.6363636364
10,538249.0,632208.0
11,538238.4102564103,632199.8974358974
12,538236.9285714285,632226.5
13,538155.5555555555,632328.8888888889
14,538243.2666666667,632439.0
15,538155.0126582278,632480.7594936709
16,537986.0,632406.0
17,537989.3846153846,632590.0
18,537895.0,632485.2
19,538232.7826086957,632349.3913043478
20,538228.4705882353,632245.8823529412
21,537888.5217391305,632608.0434782609
22,538152.5714285715,632550.2857142857
23,538307.0,632211.0
24,538131.3,632223.5
25,538046.0,632284.0
26,537959.7777777778,632331.7777777778
27,537967.2,632456.4
28,538296.5454545454,632231.4545454546
29,538376.25,632391.9375
30,538039.8260869565,632320.3478260869
31,538305.9333333333,632548.4666666667
32,537959.7777777778,632483.0370370371
33,538121.5555555555,632258.5555555555
34,538122.8,632271.6
35,538039.6,632342.2
36,537950.0,632380.2307692308
37,538120.5,632333.5
38,538039.0,632396.0
39,537948.3636363636,632403.0
40,537946.2222222222,632359.3333333334
41,538016.6666666666,632199.3333333334
42,538282.4651162791,632481.5348837209
43,538023.0322580645,632478.1290322581
44,538180.0,632175.5454545454
45,538104.0,632341.0
