ID,X,Y
0,537926.0,632488.0
0,537926.0,632490.0
0,538680.0,632166.0
0,537926.0,632492.0
0,537926.0,632494.0
0,537926.0,632482.0
0,537926.0,632484.0
0,538680.0,632168.0
0,537926.0,632486.0
0,538262.0,632430.0
0,538262.0,632428.0
0,538262.0,632436.0
0,538262.0,632434.0
0,538262.0,632432.0
0,538000.0,632334.0
0,538000.0,632378.0
0,538434.0,632498.0
0,538000.0,632382.0
0,538434.0,632500.0
0,538000.0,632380.0
0,538434.0,632502.0
0,538434.0,632504.0
0,538434.0,632506.0
0,538434.0,632508.0
0,538434.0,632512.0
0,538434.0,632514.0
0,537918.0,632488.0
0,538246.0,632172.0
0,538246.0,632170.0
0,538246.0,632168.0
0,537918.0,632480.0
0,537918.0,632482.0
0,537918.0,632484.0
0,538672.0,632168.0
0,537918.0,632486.0
0,538246.0,632204.0
0,538000.0,632418.0
0,538000.0,632416.0
0,538000.0,632422.0
0,538000.0,632420.0
0,538254.0,632432.0
0,537910.0,632488.0
0,538238.0,632206.0
0,538238.0,632204.0
0,538238.0,632202.0
0,538238.0,632200.0
0,538238.0,632198.0
0,538238.0,632196.0
0,538238.0,632194.0
0,538238.0,632192.0
0,538238.0,632228.0
0,538238.0,632226.0
0,538238.0,632224.0
0,538164.0,632484.0
0,538238.0,632208.0
0,538164.0,632482.0
0,538246.0,632442.0
0,538156.0,632328.0
0,538246.0,632440.0
0,538156.0,632330.0
0,538246.0,632438.0
0,538246.0,632436.0
0,538246.0,632434.0
0,538246.0,632432.0
0,537902.0,632488.0
0,537992.0,632592.0
0,537984.0,632406.0
0,537902.0,632486.0
0,537992.0,632590.0
0,537992.0,632588.0
0,538156.0,632476.0
0,538156.0,632478.0
0,538156.0,632472.0
0,538156.0,632474.0
0,538156.0,632468.0
0,538156.0,632470.0
0,538156.0,632466.0
0,538156.0,632488.0
0,538156.0,632484.0
0,538156.0,632486.0
0,538156.0,632480.0
0,538156.0,632482.0
0,538238.0,632444.0
0,538230.0,632250.0
0,538230.0,632248.0
0,538230.0,632246.0
0,538230.0,632244.0
0,538230.0,632242.0
0,537902.0,632600.0
0,537902.0,632598.0
0,537894.0,632488.0
0,537894.0,632482.0
0,537894.0,632484.0
0,538230.0,632352.0
0,537894.0,632486.0
0,538230.0,632350.0
0,538148.0,632488.0
0,538148.0,632484.0
0,538148.0,632486.0
0,538304.0,632212.0
