ID,X,Y
0,537465.6428571428,630727.3571428572
1,537319.8148148148,631364.4444444445
2,536376.5416666666,631175.4166666666
3,536380.6879432624,631113.7446808511
4,537231.947368421,631265.6315789474
5,536371.875,631207.375
6,537232.6,631189.0
7,536803.0,631296.4444444445
8,536724.25,631287.5
9,537324.2,631317.1
10,536640.5135135135,631276.972972973
11,536625.9152542372,631193.7627118644
12,536370.5238095238,631239.5238095238
13,537315.4,631154.8
14,536623.1666666666,631035.8333333334
15,537406.0,631370.0
16,536967.4081632653,631329.7959183673
17,537219.8571428572,631012.5714285715
18,537224.2173913043,631304.0
19,537209.6666666666,630920.5
20,536968.0,631184.0
21,537213.5454545454,631049.5454545454
22,537129.75,631065.4166666666
23,536964.3513513514,631235.0810810811
24,536371.0,631227.0
25,537228.4444444445,631415.0
26,537226.6363636364,631321.8181818182
27,537137.6666666666,631289.0
28,537130.0,631126.0
29,536619.1666666666,631144.1666666666
30,537478.3333333334,631197.6666666666
31,537478.4285714285,631336.8571428572
32,536705.1290322581,631215.2258064516
33,536624.8333333334,631339.1666666666
34,536695.9285714285,631282.9285714285
35,537129.0,631360.1818181818
36,537035.0,630989.0
37,537379.0,631152.3333333334
38,537386.0,631287.0
39,537220.7142857143,631450.1428571428
40,537030.3333333334,630980.6666666666
41,536965.1428571428,631435.7142857143
42,536708.0,631405.0
43,536431.2105263158,631096.8421052631
44,536436.6,631133.2
45,536858.0,631062.0
46,537023.7333333333,631025.2
47,537376.2105263158,631373.052631579
48,536352.0,631204.0
49,536688.3846153846,631184.0
50,537192.0666666667,631002.2666666667
51,536347.0,631113.0
52,537289.5,631246.5
53,537368.2,631172.16
54,537116.1428571428,631216.0
55,537375.8,631334.4
56,537369.1666666666,631248.8333333334
57,537121.0,631431.5
58,537277.0952380953,631171.0476190476
59,536334.4285714285,631088.5714285715
60,536768.0,631163.0
61,537117.25,631416.5
62,537107.5714285715,631153.1428571428
63,536334.0,631110.5
64,537012.625,630971.125
65,537264.5833333334,631145.7916666666
66,536423.7692307692,631166.3076923077
67,537180.6,631046.88
68,537194.3333333334,631237.3333333334
69,536423.0,631188.75
70,536340.0,631182.0
71,537358.8333333334,631210.0
72,536420.0769230769,631209.2307692308
73,537363.275862069,631284.0689655172
74,536932.3333333334,631316.6666666666
75,537265.0,630936.0
76,537019.0,631353.8787878788
77,537011.0833333334,631111.6666666666
78,537099.72,631239.84
79,537266.0,630980.0
80,537175.2,631080.2666666667
81,537366.0,631402.0
82,536327.0,631136.0
83,536326.2307692308,631160.0
84,537265.0,631082.6315789474
85,537443.0,631295.0
86,536585.25,631264.0
87,537359.3333333334,631312.6666666666
88,537180.4285714285,631310.2857142857
89,536412.0,631187.0
90,537345.5714285715,631099.1428571428
91,536324.3333333334,631182.4
92,537184.6470588235,631365.0588235294
93,537095.4,631362.48
94,537168.4285714285,630984.8571428572
95,537167.7916666666,631104.3333333334
96,537433.8387096775,631322.3870967742
97,536827.6153846154,631154.2307692308
98,537254.8181818182,631057.6363636364
99,537259.1904761905,631263.4285714285
100,536320.0,631203.0
101,536317.0833333334,631246.9166666666
102,537260.2,631248.4
103,537338.2571428572,631267.8857142857
104,537347.5714285715,631427.7142857143
105,537489.2222222222,630734.2222222222
106,537249.3333333334,631306.0
107,536398.0,631162.0
108,536651.0,631133.0
109,537253.0869565217,631346.5217391305
110,537161.3333333334,631134.9166666666
111,536817.6086956522,631206.4347826086
112,536647.24,631182.16
113,537149.8275862068,630996.0
114,537240.75,631144.0
115,537411.947368421,631111.7894736842
116,537153.4761904762,631168.0476190476
117,537237.5714285715,631090.2857142857
118,537070.8181818182,631182.3636363636
119,536654.0,631405.0
120,536726.6666666666,631157.3333333334
121,537474.0,630683.0
122,537077.4,631411.2
123,537021.0,631392.0
124,536657.0,631133.0
