ID,X,Y
0,536311.0,631248.0
0,536311.0,631250.0
0,536313.0,631244.0
0,536313.0,631246.0
0,536313.0,631248.0
0,536313.0,631250.0
0,536315.0,631244.0
0,536315.0,631246.0
0,536315.0,631248.0
0,536315.0,631250.0
0,536317.0,631202.0
0,536317.0,631204.0
0,536317.0,631244.0
0,536317.0,631246.0
0,536317.0,631248.0
0,536317.0,631250.0
0,536319.0,631182.0
0,536319.0,631202.0
0,536319.0,631204.0
0,536319.0,631244.0
0,536319.0,631246.0
0,536319.0,631248.0
0,536319.0,631250.0
0,536321.0,631160.0
0,536321.0,631180.0
0,536321.0,631182.0
0,536321.0,631184.0
0,536321.0,631202.0
0,536321.0,631204.0
0,536321.0,631244.0
0,536321.0,631246.0
0,536321.0,631248.0
0,536323.0,631136.0
0,536323.0,631158.0
0,536323.0,631160.0
0,536323.0,631180.0
0,536323.0,631182.0
0,536323.0,631184.0
0,536323.0,631202.0
0,536323.0,631204.0
0,536323.0,631242.0
0,536323.0,631244.0
0,536323.0,631246.0
0,536323.0,631248.0
0,536325.0,631110.0
0,536325.0,631134.0
0,536325.0,631136.0
0,536325.0,631138.0
0,536325.0,631158.0
0,536325.0,631160.0
0,536325.0,631162.0
0,536325.0,631180.0
0,536325.0,631182.0
0,536325.0,631184.0
0,536325.0,631202.0
0,536325.0,631204.0
0,536325.0,631242.0
0,536325.0,631244.0
0,536325.0,631246.0
0,536325.0,631248.0
0,536327.0,631108.0
0,536327.0,631110.0
0,536327.0,631112.0
0,536327.0,631134.0
0,536327.0,631136.0
0,536327.0,631138.0
0,536327.0,631158.0
0,536327.0,631160.0
0,536327.0,631162.0
0,536327.0,631180.0
0,536327.0,631182.0
0,536327.0,631184.0
0,536327.0,631202.0
0,536327.0,631204.0
0,536327.0,631242.0
0,536327.0,631244.0
0,536327.0,631246.0
0,536327.0,631248.0
0,536329.0,631086.0
0,536329.0,631088.0
0,536329.0,631090.0
0,536329.0,631108.0
0,536329.0,631110.0
0,536329.0,631112.0
0,536329.0,631134.0
0,536329.0,631136.0
0,536329.0,631138.0
0,536329.0,631158.0
0,536329.0,631160.0
0,536329.0,631162.0
0,536329.0,631180.0
0,536329.0,631182.0
0,536329.0,631184.0
0,536329.0,631186.0
0,536329.0,631202.0
0,536329.0,631204.0
0,536329.0,631242.0
0,536329.0,631244.0
0,536329.0,631246.0
0,536329.0,631248.0
0,536331.0,631086.0
0,536331.0,631088.0
0,536331.0,631090.0
0,536331.0,631110.0
0,536331.0,631112.0
0,536331.0,631136.0
0,536331.0,631138.0
0,536331.0,631158.0
0,536331.0,631160.0
0,536331.0,631162.0
0,536331.0,631182.0
0,536331.0,631184.0
0,536331.0,631186.0
0,536331.0,631202.0
0,536331.0,631204.0
0,536331.0,631242.0
0,536331.0,631244.0
0,536331.0,631246.0
0,536331.0,631248.0
0,536333.0,631086.0
0,536333.0,631088.0
0,536333.0,631090.0
0,536333.0,631110.0
0,536333.0,631112.0
0,536333.0,631136.0
0,536333.0,631138.0
0,536333.0,631140.0
0,536333.0,631158.0
0,536333.0,631160.0
0,536333.0,631162.0
0,536333.0,631164.0
0,536333.0,631182.0
0,536333.0,631184.0
0,536333.0,631202.0
0,536333.0,631204.0
0,536333.0,631206.0
0,536333.0,631242.0
0,536333.0,631244.0
0,536333.0,631246.0
0,536333.0,631248.0
0,536335.0,631086.0
0,536335.0,631088.0
0,536335.0,631090.0
0,536335.0,631092.0
0,536335.0,631110.0
0,536335.0,631112.0
0,536335.0,631114.0
0,536335.0,631116.0
0,536335.0,631136.0
0,536335.0,631138.0
0,536335.0,631140.0
0,536335.0,631142.0
0,536335.0,631158.0
0,536335.0,631160.0
0,536335.0,631162.0
0,536335.0,631182.0
0,536335.0,631184.0
0,536335.0,631202.0
0,536335.0,631204.0
0,536335.0,631206.0
0,536335.0,631242.0
0,536335.0,631244.0
0,536335.0,631246.0
0,536335.0,631248.0
0,536337.0,631086.0
0,536337.0,631088.0
0,536337.0,631090.0
0,536337.0,631092.0
0,536337.0,631104.0
0,536337.0,631106.0
0,536337.0,631108.0
0,536337.0,631110.0
0,536337.0,631112.0
0,536337.0,631114.0
0,536337.0,631116.0
0,536337.0,631118.0
0,536337.0,631136.0
0,536337.0,631138.0
0,536337.0,631158.0
0,536337.0,631160.0
0,536337.0,631162.0
0,536337.0,631182.0
0,536337.0,631184.0
0,536337.0,631202.0
0,536337.0,631204.0
0,536337.0,631206.0
0,536337.0,631240.0
0,536337.0,631242.0
0,536337.0,631244.0
0,536337.0,631246.0
0,536339.0,631086.0
0,536339.0,631088.0
0,536339.0,631090.0
0,536339.0,631092.0
0,536339.0,631104.0
0,536339.0,631106.0
0,536339.0,631108.0
0,536339.0,631110.0
0,536339.0,631112.0
0,536339.0,631136.0
0,536339.0,631138.0
0,536339.0,631160.0
0,536339.0,631162.0
0,536339.0,631182.0
0,536339.0,631184.0
0,536339.0,631202.0
0,536339.0,631204.0
0,536339.0,631206.0
0,536339.0,631240.0
0,536339.0,631242.0
0,536339.0,631244.0
0,536339.0,631246.0
0,536341.0,631088.0
0,536341.0,631090.0
0,536341.0,631092.0
0,536341.0,631110.0
0,536341.0,631112.0
0,536341.0,631136.0
0,536341.0,631138.0
0,536341.0,631160.0
0,536341.0,631162.0
0,536341.0,631182.0
0,536341.0,631184.0
0,536341.0,631202.0
0,536341.0,631204.0
0,536341.0,631206.0
0,536341.0,631240.0
0,536341.0,631242.0
0,536341.0,631244.0
0,536341.0,631246.0
0,536343.0,631088.0
0,536343.0,631090.0
0,536343.0,631092.0
0,536343.0,631110.0
0,536343.0,631112.0
0,536343.0,631136.0
0,536343.0,631138.0
0,536343.0,631160.0
0,536343.0,631162.0
0,536343.0,631182.0
0,536343.0,631184.0
0,536343.0,631186.0
0,536343.0,631202.0
0,536343.0,631204.0
0,536343.0,631206.0
0,536343.0,631240.0
0,536343.0,631242.0
0,536343.0,631244.0
0,536343.0,631246.0
0,536345.0,631088.0
0,536345.0,631090.0
0,536345.0,631092.0
0,536345.0,631110.0
0,536345.0,631112.0
0,536345.0,631114.0
0,536345.0,631136.0
0,536345.0,631138.0
0,536345.0,631140.0
0,536345.0,631160.0
0,536345.0,631162.0
0,536345.0,631182.0
0,536345.0,631184.0
0,536345.0,631186.0
0,536345.0,631202.0
0,536345.0,631204.0
0,536345.0,631206.0
0,536345.0,631240.0
0,536345.0,631242.0
0,536345.0,631244.0
0,536345.0,631246.0
0,536347.0,631088.0
0,536347.0,631090.0
0,536347.0,631092.0
0,536347.0,631110.0
0,536347.0,631112.0
0,536347.0,631114.0
0,536347.0,631136.0
0,536347.0,631138.0
0,536347.0,631140.0
0,536347.0,631160.0
0,536347.0,631162.0
0,536347.0,631182.0
0,536347.0,631184.0
0,536347.0,631186.0
0,536347.0,631188.0
0,536347.0,631202.0
0,536347.0,631204.0
0,536347.0,631206.0
0,536347.0,631240.0
0,536347.0,631242.0
0,536347.0,631244.0
0,536347.0,631246.0
0,536349.0,631088.0
0,536349.0,631090.0
0,536349.0,631092.0
0,536349.0,631110.0
0,536349.0,631112.0
0,536349.0,631114.0
0,536349.0,631136.0
0,536349.0,631138.0
0,536349.0,631140.0
0,536349.0,631160.0
0,536349.0,631162.0
0,536349.0,631164.0
0,536349.0,631166.0
0,536349.0,631182.0
0,536349.0,631184.0
0,536349.0,631186.0
0,536349.0,631204.0
0,536349.0,631206.0
0,536349.0,631240.0
0,536349.0,631242.0
0,536349.0,631244.0
0,536349.0,631246.0
0,536351.0,631088.0
0,536351.0,631090.0
0,536351.0,631092.0
0,536351.0,631110.0
0,536351.0,631112.0
0,536351.0,631114.0
0,536351.0,631136.0
0,536351.0,631138.0
0,536351.0,631140.0
0,536351.0,631142.0
0,536351.0,631160.0
0,536351.0,631162.0
0,536351.0,631164.0
0,536351.0,631182.0
0,536351.0,631184.0
0,536351.0,631186.0
0,536351.0,631204.0
0,536351.0,631206.0
0,536351.0,631240.0
0,536351.0,631242.0
0,536351.0,631244.0
0,536353.0,631088.0
0,536353.0,631090.0
0,536353.0,631092.0
0,536353.0,631110.0
0,536353.0,631112.0
0,536353.0,631114.0
0,536353.0,631136.0
0,536353.0,631138.0
0,536353.0,631140.0
0,536353.0,631142.0
0,536353.0,631160.0
0,536353.0,631162.0
0,536353.0,631164.0
