100 13 10
170.76283,1034.192,570.00116,454.7483,0.0,0.0,0.0,0.0,-0.0,-0.0,1971.562,-1125.9717,192.0,Tahsin
221.6921,899.2974,541.77185,427.61734,0.0,0.0,0.0,0.0,-0.0,-0.0,-872.57025,330.0516,192.0,Tahsin
191.7337,874.31696,530.26355,416.67447,0.0,0.0,0.0,0.0,-0.0,-0.0,-203.11385,-799.27686,192.0,Tahsin
216.69904,898.2982,496.83276,507.08105,0.0,0.0,0.0,0.0,-0.0,-0.0,372.95575,-432.26505,192.0,Tahsin
187.73926,947.25995,533.2594,590.53864,0.0,0.0,0.0,0.0,-0.0,-0.0,-280.30652,127.92915,224.0,Tahsin
225.68655,909.2896,503.301,434.66043,0.0,0.0,0.0,0.0,-0.0,-0.0,-620.1996,650.9729,224.0,Tahsin
187.73926,907.2912,501.35822,527.5333,0.0,0.0,0.0,0.0,-0.0,-0.0,-155.87932,140.12628,288.0,Tahsin
194.72955,898.2982,493.84366,545.0447,0.0,0.0,0.0,0.0,-0.0,-0.0,-191.37491,39.55767,224.0,Tahsin
178.75174,895.30054,532.26074,557.5644,0.0,0.0,0.0,0.0,-0.0,-0.0,-303.10623,-31.99167,192.0,Tahsin
180.74896,919.2818,565.21497,489.6175,0.0,0.0,0.0,0.0,-0.0,-0.0,-603.95886,521.3971,224.0,Tahsin
214.70181,936.26855,504.2996,547.1705,0.0,0.0,0.0,0.0,-0.0,-0.0,-34.18834,-188.98497,416.0,Shabab
216.69904,885.30835,546.24133,471.63153,0.0,0.0,0.0,0.0,-0.0,-0.0,-43.020363,-34.127235,352.0,Shabab
204.71568,883.30994,542.2469,503.60657,0.0,0.0,0.0,0.0,-0.0,-0.0,-11.916863,-251.0017,320.0,Shabab
206.7129,902.2951,490.319,512.59955,0.0,0.0,0.0,0.0,-0.0,-0.0,-169.41537,75.874504,288.0,Shabab
199.72261,880.31226,525.27045,565.55817,0.0,0.0,0.0,0.0,-0.0,-0.0,-70.62869,28.942316,352.0,Shabab
176.75452,920.281,500.75354,559.1142,0.0,0.0,0.0,0.0,-0.0,-0.0,-54.56504,-64.41853,320.0,Shabab
203.71707,843.3411,533.2594,441.65497,0.0,0.0,0.0,0.0,-0.0,-0.0,-27.746914,-44.293423,320.0,Shabab
198.724,886.30756,550.2358,469.6331,0.0,0.0,0.0,0.0,-0.0,-0.0,-221.61732,41.857483,384.0,Shabab
194.72955,873.31775,517.28156,517.59564,0.0,0.0,0.0,0.0,-0.0,-0.0,6.200212,-84.02875,384.0,Shabab
137.80861,929.274,508.29404,510.6011,0.0,0.0,0.0,0.0,-0.0,-0.0,-55.694016,-46.750805,352.0,Shabab
538.25244,915.2849,507.48776,518.63196,0.0,0.0,0.0,0.0,-0.0,-0.0,207.47954,-480.12036,256.0,Onix
550.2358,963.24744,540.2497,602.5293,0.0,0.0,0.0,0.0,-0.0,-0.0,569.5389,-2980.7354,192.0,Onix
530.26355,907.2912,493.31485,616.5184,0.0,0.0,0.0,0.0,-0.0,-0.0,11.110477,-3533.1487,160.0,Onix
534.258,915.2849,510.29126,593.5363,0.0,0.0,0.0,0.0,-0.0,-0.0,322.92114,-3014.5166,160.0,Onix
524.27185,915.2849,489.8197,579.5472,0.0,0.0,0.0,0.0,-0.0,-0.0,212.97063,-2561.3645,160.0,Onix
517.28156,939.2662,486.32455,601.53,0.0,0.0,0.0,0.0,-0.0,-0.0,106.0518,-1727.4985,224.0,Onix
514.2857,886.30756,480.3329,626.51056,0.0,0.0,0.0,0.0,-0.0,-0.0,-101.82626,-1790.5128,192.0,Onix
511.2899,916.2842,512.2885,885.30835,0.0,0.0,0.0,0.0,-0.0,-0.0,18.905193,-713.846,128.0,Onix
541.2483,957.25214,493.31485,634.62476,0.0,0.0,0.0,0.0,-0.0,-0.0,-20.793402,-1979.9534,192.0,Onix
529.2649,919.2818,485.32596,612.5215,0.0,0.0,0.0,0.0,-0.0,-0.0,-126.035934,-2285.849,160.0,Onix
297.5867,928.2748,655.09015,264.79312,0.0,0.0,0.0,0.0,-0.0,-0.0,7429.607,-6777.5825,160.0,Amlan
282.60748,958.25134,695.5411,393.7768,0.0,0.0,0.0,0.0,-0.0,-0.0,6992.4585,-3034.0254,192.0,Amlan
250.65187,909.2896,666.0749,272.7869,0.0,0.0,0.0,0.0,-0.0,-0.0,9143.445,-7570.7983,160.0,Amlan
267.6283,972.2404,624.1332,368.71194,0.0,0.0,0.0,0.0,-0.0,-0.0,6790.436,-3974.3174,192.0,Amlan
270.62415,966.2451,679.0569,294.7697,0.0,0.0,0.0,0.0,-0.0,-0.0,10236.399,-9295.438,192.0,Amlan
223.68933,933.2709,675.06244,240.81186,0.0,0.0,0.0,0.0,-0.0,-0.0,9697.909,-10007.417,192.0,Amlan
220.69348,918.2826,686.452,245.62428,0.0,0.0,0.0,0.0,-0.0,-0.0,9392.264,-6543.1055,224.0,Amlan
271.62274,985.2303,687.0458,275.78455,0.0,0.0,0.0,0.0,-0.0,-0.0,8342.18,-6208.1104,160.0,Amlan
263.63385,919.2818,649.0985,334.7385,0.0,0.0,0.0,0.0,-0.0,-0.0,8349.106,-5687.1245,192.0,Amlan
231.67822,1011.20996,681.0541,276.78375,0.0,0.0,0.0,0.0,-0.0,-0.0,9916.942,-11688.603,192.0,Amlan
234.67407,983.2319,648.09985,593.5363,0.0,0.0,0.0,0.0,-0.0,-0.0,2579.7432,-1321.4976,320.0,Dhiman
191.7337,975.2381,569.2095,590.53864,0.0,0.0,0.0,0.0,-0.0,-0.0,1003.5475,-1866.3536,256.0,Dhiman
188.73787,943.26306,658.086,618.5168,0.0,0.0,0.0,0.0,-0.0,-0.0,3748.3345,-1932.5278,192.0,Dhiman
194.72955,881.31146,608.15533,599.5316,0.0,0.0,0.0,0.0,-0.0,-0.0,5776.03,-3084.552,160.0,Dhiman
155.78363,926.27637,677.05963,613.5207,0.0,0.0,0.0,0.0,-0.0,-0.0,3655.3633,-2261.0513,224.0,Dhiman
164.77115,838.34503,660.8398,611.48083,0.0,0.0,0.0,0.0,-0.0,-0.0,1324.5815,114.353966,256.0,Dhiman
135.81137,892.30286,659.0846,669.477,0.0,0.0,0.0,0.0,-0.0,-0.0,3069.2378,-956.5079,224.0,Dhiman
175.7559,899.2974,626.58875,660.7812,0.0,0.0,0.0,0.0,-0.0,-0.0,1306.0172,-161.94073,192.0,Dhiman
160.7767,883.30994,647.10126,471.63153,0.0,0.0,0.0,0.0,-0.0,-0.0,2429.226,-1212.6646,224.0,Dhiman
186.74065,947.25995,626.1304,634.5043,0.0,0.0,0.0,0.0,-0.0,-0.0,631.8452,130.6409,256.0,Dhiman
170.76283,1034.192,570.00116,454.7483,0.0,0.0,0.0,0.0,-0.0,-0.0,1971.562,-1125.9717,192.0,Azmi
221.6921,899.2974,541.77185,427.61734,0.0,0.0,0.0,0.0,-0.0,-0.0,-872.57025,330.0516,192.0,Azmi
191.7337,874.31696,530.26355,416.67447,0.0,0.0,0.0,0.0,-0.0,-0.0,-203.11385,-799.27686,192.0,Azmi
216.69904,898.2982,496.83276,507.08105,0.0,0.0,0.0,0.0,-0.0,-0.0,372.95575,-432.26505,192.0,Azmi
187.73926,947.25995,533.2594,590.53864,0.0,0.0,0.0,0.0,-0.0,-0.0,-280.30652,127.92915,224.0,Azmi
225.68655,909.2896,503.301,434.66043,0.0,0.0,0.0,0.0,-0.0,-0.0,-620.1996,650.9729,224.0,Azmi
