53
497.0,523.0,857.0,276.0,0.10000001,0.033333335,20.552185,-1.3367609,-0.42919624,0.17985351,1551.2953,-887.6542,272.0,1
517.0,544.0,856.0,273.0,0.13333334,0.06666667,31.732004,-1.3691853,-0.4395904,0.20095427,2157.338,-1692.1082,224.0,1
560.0,529.0,909.0,248.0,0.10000001,0.033333335,40.83532,-1.4052356,-0.41641152,0.19963394,2386.6865,-1809.9078,208.0,1
568.0,501.0,914.0,219.0,0.10000001,0.033333335,59.156693,-1.4603263,-0.4194956,0.21544416,2326.649,-1817.2025,192.0,1
513.0,563.0,868.0,284.0,0.13333334,0.06666667,45.61759,-1.3998185,-0.4835485,0.23643818,3017.5225,-2427.9536,192.0,1
505.0,558.0,744.0,362.0,0.13333334,0.10000001,-96.78627,1.5860313,-0.15704091,0.12918186,1406.8802,-1092.7118,240.0,2
503.0,552.0,747.0,338.0,0.10000001,0.06666667,-115.50343,1.6111223,-0.124343336,0.08902667,1478.7992,-1262.3646,272.0,2
499.0,490.0,801.0,271.0,0.10000001,0.10000001,-134.37785,1.6727034,-0.06759825,0.11136255,1424.5446,-854.2374,272.0,2
499.0,505.0,800.0,273.0,0.06666667,0.06666667,-89.18281,1.5671532,-0.24875945,0.24925216,1442.3541,-943.77325,272.0,2
494.0,509.0,803.0,272.0,0.10000001,0.10000001,-107.6232,1.623794,-0.13751443,0.17344613,2169.216,-1568.2552,288.0,2
260.0,544.0,248.0,264.0,0.13333334,0.033333335,159.11636,2.0598814,-0.2752246,-0.050990246,-83.21728,-2004.8152,256.0,3
795.0,608.0,872.0,317.0,0.13333334,0.033333335,170.89401,2.1145306,-0.30375493,0.08777389,540.9225,-1977.5667,224.0,3
904.0,558.0,928.0,376.0,0.13333334,0.06666667,171.53836,2.0946045,-0.31661606,0.097486146,218.5972,-1702.8107,208.0,3
925.0,616.0,949.0,443.0,0.10000001,0.06666667,170.29108,2.107934,-0.32935265,0.09546813,211.94682,-1539.3582,208.0,3
919.0,602.0,937.0,356.0,0.13333334,0.033333335,167.74634,2.1154497,-0.35055536,0.083836645,177.32407,-2271.021,208.0,3
893.0,602.0,924.0,418.0,0.13333334,0.033333335,167.28745,2.1078205,-0.40758774,0.11146538,269.73752,-1825.0897,208.0,3
320.0,626.0,1054.0,367.0,0.13333334,0.033333335,-19.442373,0.25752842,-0.32722765,0.050307173,4384.964,-616.279,368.0,4
349.0,651.0,1009.0,397.0,0.10000001,0.06666667,-19.423452,0.33550987,-0.31783533,0.06638805,3510.077,-335.61584,304.0,4
391.0,682.0,962.0,385.0,0.13333334,0.06666667,-19.042233,0.31806698,-0.31942922,0.042382266,2795.2415,-469.5857,336.0,4
383.0,655.0,971.0,294.0,0.13333334,0.06666667,-18.070087,0.37416458,-0.29907274,0.044445105,3190.33,-875.0102,336.0,4
371.0,634.0,972.0,301.0,0.10000001,0.10000001,-20.494585,0.38384396,-0.33432624,0.06345063,3518.2012,-1101.4904,320.0,4
330.0,573.0,891.0,408.0,0.16666667,0.06666667,-80.8309,1.5489831,-0.21967088,0.12754397,4336.773,-1307.6477,192.0,5
398.0,576.0,972.0,367.0,0.13333334,0.033333335,-120.14553,1.6719314,-0.12489006,0.18689036,4218.756,-1430.966,192.0,5
400.0,573.0,973.0,380.0,0.13333334,0.06666667,-64.07739,1.4896644,-0.28518206,0.13831124,3712.1086,-1210.4982,208.0,5
365.0,577.0,981.0,389.0,0.20000002,0.06666667,-129.85777,1.6893202,-0.086985655,0.15291452,3964.0535,-1068.8264,208.0,5
381.0,588.0,972.0,409.0,0.20000002,0.06666667,-99.004005,1.6039933,-0.21245039,0.21332526,4479.286,-1374.8993,208.0,5
497.0,523.0,857.0,276.0,0.10000001,0.033333335,20.552185,-1.3367609,-0.42919624,0.17985351,1551.2953,-887.6542,272.0,6
517.0,544.0,856.0,273.0,0.13333334,0.06666667,31.732004,-1.3691853,-0.4395904,0.20095427,2157.338,-1692.1082,224.0,6
560.0,529.0,909.0,248.0,0.10000001,0.033333335,40.83532,-1.4052356,-0.41641152,0.19963394,2386.6865,-1809.9078,208.0,6
568.0,501.0,914.0,219.0,0.10000001,0.033333335,59.156693,-1.4603263,-0.4194956,0.21544416,2326.649,-1817.2025,192.0,6
513.0,563.0,868.0,284.0,0.13333334,0.06666667,45.61759,-1.3998185,-0.4835485,0.23643818,3017.5225,-2427.9536,192.0,6
505.0,558.0,744.0,362.0,0.13333334,0.10000001,-96.78627,1.5860313,-0.15704091,0.12918186,1406.8802,-1092.7118,240.0,7
503.0,552.0,747.0,338.0,0.10000001,0.06666667,-115.50343,1.6111223,-0.124343336,0.08902667,1478.7992,-1262.3646,272.0,7
499.0,490.0,801.0,271.0,0.10000001,0.10000001,-134.37785,1.6727034,-0.06759825,0.11136255,1424.5446,-854.2374,272.0,7
499.0,505.0,800.0,273.0,0.06666667,0.06666667,-89.18281,1.5671532,-0.24875945,0.24925216,1442.3541,-943.77325,272.0,7
494.0,509.0,803.0,272.0,0.10000001,0.10000001,-107.6232,1.623794,-0.13751443,0.17344613,2169.216,-1568.2552,288.0,7
260.0,544.0,248.0,264.0,0.13333334,0.033333335,159.11636,2.0598814,-0.2752246,-0.050990246,-83.21728,-2004.8152,256.0,8
795.0,608.0,872.0,317.0,0.13333334,0.033333335,170.89401,2.1145306,-0.30375493,0.08777389,540.9225,-1977.5667,224.0,8
904.0,558.0,928.0,376.0,0.13333334,0.06666667,171.53836,2.0946045,-0.31661606,0.097486146,218.5972,-1702.8107,208.0,8
925.0,616.0,949.0,443.0,0.10000001,0.06666667,170.29108,2.107934,-0.32935265,0.09546813,211.94682,-1539.3582,208.0,8
919.0,602.0,937.0,356.0,0.13333334,0.033333335,167.74634,2.1154497,-0.35055536,0.083836645,177.32407,-2271.021,208.0,8
893.0,602.0,924.0,418.0,0.13333334,0.033333335,167.28745,2.1078205,-0.40758774,0.11146538,269.73752,-1825.0897,208.0,8
320.0,626.0,1054.0,367.0,0.13333334,0.033333335,-19.442373,0.25752842,-0.32722765,0.050307173,4384.964,-616.279,368.0,9
349.0,651.0,1009.0,397.0,0.10000001,0.06666667,-19.423452,0.33550987,-0.31783533,0.06638805,3510.077,-335.61584,304.0,9
391.0,682.0,962.0,385.0,0.13333334,0.06666667,-19.042233,0.31806698,-0.31942922,0.042382266,2795.2415,-469.5857,336.0,9
383.0,655.0,971.0,294.0,0.13333334,0.06666667,-18.070087,0.37416458,-0.29907274,0.044445105,3190.33,-875.0102,336.0,9
371.0,634.0,972.0,301.0,0.10000001,0.10000001,-20.494585,0.38384396,-0.33432624,0.06345063,3518.2012,-1101.4904,320.0,9
330.0,573.0,891.0,408.0,0.16666667,0.06666667,-80.8309,1.5489831,-0.21967088,0.12754397,4336.773,-1307.6477,192.0,10
398.0,576.0,972.0,367.0,0.13333334,0.033333335,-120.14553,1.6719314,-0.12489006,0.18689036,4218.756,-1430.966,192.0,10
400.0,573.0,973.0,380.0,0.13333334,0.06666667,-64.07739,1.4896644,-0.28518206,0.13831124,3712.1086,-1210.4982,208.0,10
365.0,577.0,981.0,389.0,0.20000002,0.06666667,-129.85777,1.6893202,-0.086985655,0.15291452,3964.0535,-1068.8264,208.0,10
381.0,588.0,972.0,409.0,0.20000002,0.06666667,-99.004005,1.6039933,-0.21245039,0.21332526,4479.286,-1374.8993,208.0,10
