ID,X,Y
0,537788.0,631398.0
0,537784.0,631398.0
0,538216.0,631340.0
0,538280.0,631332.0
0,538136.0,631340.0
0,538166.0,631296.0
0,538056.0,631286.0
0,538252.0,631336.0
0,538238.0,631418.0
0,538052.0,631280.0
0,538216.0,631326.0
0,538160.0,631374.0
0,538106.0,631350.0
0,538134.0,631348.0
0,538106.0,631352.0
0,538256.0,631330.0
0,538192.0,631344.0
0,538256.0,631326.0
0,538110.0,631346.0
0,537916.0,631326.0
0,537914.0,631310.0
0,537980.0,631306.0
0,538134.0,631346.0
0,538238.0,631424.0
0,538164.0,631370.0
0,538316.0,631352.0
0,538162.0,631334.0
0,537894.0,631466.0
0,538162.0,631372.0
0,538220.0,631328.0
0,538254.0,631334.0
0,538142.0,631336.0
0,537906.0,631324.0
0,538134.0,631310.0
0,538222.0,631326.0
0,537912.0,631312.0
0,538138.0,631340.0
0,538322.0,631354.0
0,538256.0,631336.0
0,538126.0,631340.0
0,538054.0,631278.0
0,538136.0,631338.0
0,538214.0,631324.0
0,538146.0,631336.0
0,538194.0,631344.0
0,538194.0,631346.0
0,538182.0,631344.0
0,538260.0,631328.0
0,538116.0,631376.0
0,538162.0,631298.0
0,538132.0,631310.0
0,538278.0,631308.0
0,538240.0,631426.0
0,538238.0,631414.0
0,537980.0,631336.0
0,538116.0,631378.0
0,538134.0,631340.0
0,538136.0,631336.0
0,538170.0,631336.0
0,538118.0,631380.0
0,538256.0,631288.0
0,538256.0,631292.0
0,538140.0,631358.0
0,538054.0,631280.0
0,537892.0,631470.0
0,537982.0,631302.0
0,538190.0,631346.0
0,538144.0,631334.0
0,538200.0,631322.0
0,537976.0,631336.0
0,538160.0,631370.0
0,537910.0,631320.0
0,538092.0,631356.0
0,538172.0,631346.0
0,538170.0,631346.0
0,538200.0,631326.0
0,538052.0,631282.0
0,538056.0,631336.0
0,537912.0,631310.0
0,537882.0,631368.0
0,538252.0,631332.0
0,538132.0,631306.0
0,538186.0,631350.0
0,538158.0,631372.0
0,538052.0,631288.0
0,537786.0,631396.0
0,537786.0,631398.0
0,538216.0,631338.0
0,538172.0,631338.0
0,538152.0,631328.0
0,538322.0,631352.0
0,538246.0,631332.0
0,538054.0,631332.0
0,538238.0,631422.0
0,538104.0,631350.0
0,538252.0,631324.0
0,538190.0,631348.0
0,538096.0,631348.0
0,538252.0,631334.0
0,538246.0,631418.0
0,538086.0,631354.0
0,538236.0,631432.0
0,538054.0,631340.0
0,538130.0,631340.0
0,538250.0,631418.0
0,538106.0,631356.0
0,537912.0,631324.0
0,538262.0,631328.0
0,538270.0,631330.0
0,538144.0,631336.0
0,538198.0,631330.0
0,538254.0,631330.0
0,538054.0,631282.0
0,538088.0,631356.0
0,538256.0,631286.0
0,538280.0,631308.0
0,538218.0,631324.0
0,537984.0,631338.0
0,537914.0,631322.0
0,538178.0,631344.0
0,538104.0,631352.0
0,538138.0,631354.0
0,537978.0,631332.0
0,537986.0,631338.0
0,538104.0,631348.0
0,538092.0,631354.0
0,537894.0,631468.0
0,538256.0,631290.0
0,538196.0,631328.0
0,538278.0,631328.0
0,538240.0,631428.0
0,538162.0,631296.0
0,538138.0,631358.0
0,538238.0,631434.0
0,538162.0,631370.0
0,538172.0,631350.0
0,537982.0,631334.0
0,538250.0,631332.0
0,538138.0,631334.0
0,538248.0,631320.0
0,538258.0,631284.0
0,538168.0,631300.0
0,538262.0,631330.0
0,538224.0,631326.0
0,538054.0,631284.0
0,538176.0,631344.0
0,538060.0,631338.0
0,538128.0,631340.0
0,538148.0,631336.0
0,538108.0,631354.0
0,538174.0,631338.0
0,538062.0,631338.0
0,538140.0,631334.0
0,538248.0,631318.0
0,538138.0,631328.0
0,538184.0,631346.0
0,538250.0,631300.0
0,538136.0,631330.0
0,538174.0,631344.0
0,538138.0,631356.0
0,538108.0,631346.0
0,537786.0,631400.0
0,538140.0,631332.0
0,538224.0,631328.0
0,538116.0,631382.0
0,538162.0,631368.0
0,537886.0,631366.0
0,537890.0,631376.0
0,537788.0,631394.0
0,537788.0,631396.0
0,538132.0,631344.0
0,538190.0,631350.0
0,538132.0,631312.0
0,538178.0,631346.0
0,538268.0,631328.0
0,538138.0,631352.0
0,538140.0,631336.0
0,537908.0,631322.0
0,538140.0,631330.0
0,537988.0,631336.0
0,538180.0,631344.0
0,537888.0,631368.0
0,538054.0,631338.0
0,537792.0,631394.0
0,537790.0,631394.0
0,538280.0,631312.0
0,538102.0,631346.0
0,538116.0,631380.0
0,538136.0,631344.0
0,538206.0,631322.0
0,538276.0,631324.0
0,538136.0,631350.0
0,538218.0,631340.0
0,537888.0,631370.0
0,538136.0,631342.0
0,538078.0,631334.0
0,538140.0,631354.0
0,538216.0,631342.0
0,538260.0,631326.0
0,538258.0,631286.0
0,538112.0,631346.0
0,538136.0,631356.0
0,537834.0,631360.0
0,538254.0,631336.0
0,538160.0,631376.0
0,538236.0,631434.0
0,538080.0,631334.0
0,538180.0,631272.0
0,538172.0,631342.0
0,538180.0,631342.0
0,538144.0,631332.0
0,538154.0,631328.0
0,538102.0,631352.0
0,538132.0,631308.0
0,538110.0,631348.0
0,537982.0,631336.0
0,538238.0,631410.0
0,538220.0,631326.0
0,538142.0,631334.0
0,537890.0,631368.0
0,538126.0,631338.0
0,538130.0,631338.0
0,538076.0,631332.0
0,538274.0,631328.0
0,538258.0,631330.0
0,538250.0,631330.0
0,538216.0,631324.0
0,538052.0,631284.0
0,538128.0,631338.0
0,538236.0,631424.0
0,538126.0,631342.0
0,538236.0,631428.0
0,538320.0,631352.0
0,538314.0,631352.0
0,538280.0,631306.0
0,538260.0,631324.0
0,538116.0,631374.0
0,538250.0,631302.0
0,538276.0,631330.0
0,538130.0,631342.0
0,538172.0,631340.0
0,538174.0,631348.0
