ID,X,Y
0,541348.0645161291,624758.9677419355
0,541347.2394366197,624795.7183098592
0,541290.1263157895,624793.5789473684
0,541402.4347826086,624539.8260869565
0,541429.0,624793.2727272727
0,541429.0,624793.2727272727
0,541314.0,624799.4
0,541310.5,624782.6666666666
0,541421.0,624790.0
0,541421.0,624790.0
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
0,541295.8571428572,624878.7142857143
