ID,X,Y
0,540582.0,625654.0
0,540582.0,625656.0
0,540582.0,625658.0
0,540582.0,625660.0
0,540584.0,625648.0
0,540584.0,625650.0
0,540584.0,625652.0
0,540584.0,625654.0
0,540584.0,625656.0
0,540584.0,625658.0
0,540586.0,625642.0
0,540586.0,625644.0
0,540586.0,625646.0
0,540586.0,625648.0
0,540586.0,625650.0
0,540586.0,625652.0
0,540586.0,625654.0
0,540586.0,625656.0
0,540586.0,625658.0
0,540588.0,625638.0
0,540588.0,625640.0
0,540588.0,625642.0
0,540588.0,625644.0
0,540588.0,625646.0
0,540588.0,625648.0
0,540588.0,625650.0
0,540588.0,625652.0
0,540588.0,625654.0
0,540588.0,625656.0
0,540588.0,625658.0
0,540590.0,625638.0
0,540590.0,625640.0
0,540590.0,625642.0
0,540590.0,625644.0
0,540590.0,625646.0
0,540590.0,625648.0
0,540590.0,625650.0
0,540590.0,625652.0
0,540590.0,625654.0
0,540590.0,625656.0
0,540590.0,625658.0
0,540592.0,625644.0
0,540592.0,625646.0
0,540592.0,625648.0
0,540592.0,625650.0
0,540592.0,625652.0
0,540592.0,625654.0
0,540592.0,625656.0
0,540592.0,625658.0
0,540592.0,625660.0
0,540594.0,625646.0
0,540594.0,625648.0
0,540594.0,625650.0
0,540594.0,625652.0
0,540594.0,625654.0
0,540594.0,625656.0
0,540594.0,625658.0
0,540594.0,625660.0
0,540596.0,625646.0
0,540596.0,625648.0
0,540596.0,625650.0
0,540596.0,625652.0
0,540596.0,625654.0
0,540596.0,625656.0
0,540596.0,625658.0
0,540596.0,625660.0
0,540598.0,625646.0
0,540598.0,625648.0
0,540598.0,625650.0
0,540598.0,625652.0
0,540598.0,625654.0
0,540598.0,625656.0
0,540598.0,625658.0
0,540598.0,625660.0
0,540600.0,625646.0
0,540600.0,625648.0
0,540600.0,625650.0
0,540600.0,625652.0
0,540600.0,625654.0
0,540600.0,625656.0
0,540600.0,625658.0
0,540600.0,625660.0
0,540602.0,625648.0
0,540602.0,625650.0
0,540602.0,625652.0
0,540602.0,625654.0
0,540602.0,625656.0
0,540602.0,625658.0
0,540602.0,625660.0
0,540602.0,625662.0
0,540604.0,625648.0
0,540604.0,625650.0
0,540604.0,625652.0
0,540604.0,625654.0
0,540604.0,625656.0
0,540604.0,625658.0
0,540604.0,625660.0
0,540604.0,625662.0
0,540606.0,625648.0
0,540606.0,625650.0
0,540606.0,625652.0
0,540606.0,625654.0
0,540606.0,625656.0
0,540606.0,625658.0
0,540606.0,625660.0
0,540606.0,625662.0
0,540608.0,625650.0
0,540608.0,625652.0
0,540608.0,625654.0
0,540608.0,625656.0
0,540608.0,625658.0
0,540608.0,625660.0
0,540608.0,625662.0
0,540608.0,625664.0
0,540610.0,625650.0
0,540610.0,625652.0
0,540610.0,625654.0
0,540610.0,625656.0
0,540610.0,625658.0
0,540610.0,625660.0
0,540610.0,625662.0
0,540610.0,625664.0
0,540612.0,625650.0
0,540612.0,625652.0
0,540612.0,625654.0
0,540612.0,625656.0
0,540612.0,625658.0
0,540612.0,625660.0
0,540612.0,625662.0
0,540612.0,625664.0
0,540614.0,625652.0
0,540614.0,625654.0
0,540614.0,625656.0
0,540614.0,625658.0
0,540614.0,625660.0
0,540614.0,625662.0
0,540614.0,625664.0
0,540616.0,625652.0
0,540616.0,625654.0
0,540616.0,625656.0
0,540616.0,625658.0
0,540616.0,625660.0
0,540616.0,625662.0
0,540616.0,625664.0
0,540616.0,625666.0
0,540618.0,625652.0
0,540618.0,625654.0
0,540618.0,625656.0
0,540618.0,625658.0
0,540618.0,625660.0
0,540618.0,625662.0
0,540618.0,625664.0
0,540618.0,625666.0
0,540620.0,625652.0
0,540620.0,625654.0
0,540620.0,625656.0
0,540620.0,625658.0
0,540620.0,625660.0
0,540620.0,625662.0
0,540620.0,625664.0
0,540620.0,625666.0
0,540622.0,625654.0
0,540622.0,625656.0
0,540622.0,625658.0
0,540622.0,625660.0
0,540622.0,625662.0
0,540622.0,625664.0
0,540622.0,625666.0
0,540622.0,625668.0
0,540624.0,625654.0
0,540624.0,625656.0
0,540624.0,625658.0
0,540624.0,625660.0
0,540624.0,625662.0
0,540624.0,625664.0
0,540624.0,625666.0
0,540624.0,625668.0
0,540626.0,625654.0
0,540626.0,625656.0
0,540626.0,625658.0
0,540626.0,625660.0
0,540626.0,625662.0
0,540626.0,625664.0
0,540626.0,625666.0
0,540626.0,625668.0
0,540628.0,625656.0
0,540628.0,625658.0
0,540628.0,625660.0
0,540628.0,625662.0
0,540628.0,625664.0
0,540628.0,625666.0
0,540628.0,625668.0
0,540630.0,625656.0
0,540630.0,625658.0
0,540630.0,625660.0
0,540630.0,625662.0
0,540630.0,625664.0
0,540630.0,625666.0
0,540630.0,625668.0
0,540630.0,625670.0
0,540632.0,625656.0
0,540632.0,625658.0
0,540632.0,625660.0
0,540632.0,625662.0
0,540632.0,625664.0
0,540632.0,625666.0
0,540632.0,625668.0
0,540632.0,625670.0
0,540634.0,625656.0
0,540634.0,625658.0
0,540634.0,625660.0
0,540634.0,625662.0
0,540634.0,625664.0
0,540634.0,625666.0
0,540634.0,625668.0
0,540634.0,625670.0
0,540636.0,625658.0
0,540636.0,625660.0
0,540636.0,625662.0
0,540636.0,625664.0
0,540636.0,625666.0
0,540636.0,625668.0
0,540636.0,625670.0
0,540636.0,625672.0
0,540638.0,625658.0
0,540638.0,625660.0
0,540638.0,625662.0
0,540638.0,625664.0
0,540638.0,625666.0
0,540638.0,625668.0
0,540638.0,625670.0
0,540638.0,625672.0
0,540640.0,625658.0
0,540640.0,625660.0
0,540640.0,625662.0
0,540640.0,625664.0
0,540640.0,625666.0
0,540640.0,625668.0
0,540640.0,625670.0
0,540640.0,625672.0
0,540642.0,625660.0
0,540642.0,625662.0
0,540642.0,625664.0
0,540642.0,625666.0
0,540642.0,625668.0
0,540642.0,625670.0
0,540642.0,625672.0
0,540642.0,625674.0
0,540644.0,625660.0
0,540644.0,625662.0
0,540644.0,625664.0
0,540644.0,625666.0
0,540644.0,625668.0
0,540644.0,625670.0
0,540644.0,625672.0
0,540644.0,625674.0
0,540646.0,625660.0
0,540646.0,625662.0
0,540646.0,625664.0
0,540646.0,625666.0
0,540646.0,625668.0
0,540646.0,625670.0
0,540646.0,625672.0
0,540646.0,625674.0
0,540648.0,625660.0
0,540648.0,625662.0
0,540648.0,625664.0
0,540648.0,625666.0
0,540648.0,625668.0
0,540648.0,625670.0
0,540648.0,625672.0
0,540648.0,625674.0
0,540650.0,625662.0
0,540650.0,625664.0
0,540650.0,625666.0
0,540650.0,625668.0
0,540650.0,625670.0
0,540650.0,625672.0
0,540650.0,625674.0
0,540650.0,625676.0
0,540652.0,625662.0
0,540652.0,625664.0
0,540652.0,625666.0
0,540652.0,625668.0
0,540652.0,625670.0
0,540652.0,625672.0
0,540652.0,625674.0
0,540652.0,625676.0
0,540654.0,625662.0
0,540654.0,625664.0
0,540654.0,625666.0
0,540654.0,625668.0
0,540654.0,625670.0
0,540654.0,625672.0
0,540654.0,625674.0
0,540654.0,625676.0
0,540656.0,625664.0
0,540656.0,625666.0
0,540656.0,625668.0
0,540656.0,625670.0
0,540656.0,625672.0
0,540656.0,625674.0
0,540656.0,625676.0
0,540656.0,625678.0
0,540658.0,625664.0
0,540658.0,625666.0
0,540658.0,625668.0
0,540658.0,625670.0
0,540658.0,625672.0
0,540658.0,625674.0
0,540658.0,625676.0
0,540658.0,625678.0
0,540660.0,625664.0
0,540660.0,625666.0
0,540660.0,625668.0
0,540660.0,625670.0
0,540660.0,625672.0
0,540660.0,625674.0
0,540660.0,625676.0
0,540660.0,625678.0
0,540662.0,625666.0
0,540662.0,625668.0
0,540662.0,625670.0
0,540662.0,625672.0
0,540662.0,625674.0
0,540662.0,625676.0
0,540662.0,625678.0
0,540664.0,625666.0
0,540664.0,625668.0
0,540664.0,625670.0
0,540664.0,625672.0
0,540664.0,625674.0
0,540664.0,625676.0
0,540664.0,625678.0
0,540664.0,625680.0
0,540666.0,625666.0
0,540666.0,625668.0
0,540666.0,625670.0
